Date and Time,Aggregated Power,Voltage,Current,Power,Appliance
2024-11-03 14:21:39,1346.715,232,0.868,187.867,TV
2024-11-03 14:30:42,259.232,230,1.313,259.232,Refrigerator
2024-11-03 14:30:42,1137.514,233,3.974,878.282,Microwave Oven
2024-11-03 14:30:42,1324.045,233,0.852,186.53,TV
2024-11-03 14:39:23,1022.304,230,5.169,1022.304,Vacuum Cleaner
2024-11-03 14:39:23,1276.172,232,1.275,253.868,Refrigerator
2024-11-03 14:39:23,1473.458,233,0.877,197.286,TV
2024-11-03 14:45:13,892.362,230,4.084,892.362,Microwave Oven
2024-11-03 14:45:13,1901.245,232,5.101,1008.884,Vacuum Cleaner
2024-11-03 14:45:13,2091.734,233,0.858,190.488,TV
2024-11-03 14:53:23,6797.226,230,35.437,6797.226,6 Ton AC
2024-11-03 14:53:23,7048.119,231,1.288,250.893,Refrigerator
2024-11-03 14:53:23,7928.903,233,3.975,880.784,Microwave Oven
2024-11-03 15:00:54,190.71,230,0.857,190.71,TV
2024-11-03 15:00:54,442.177,233,1.289,251.467,Refrigerator
2024-11-03 15:00:54,1485.733,231,5.287,1043.556,Vacuum Cleaner
2024-11-03 15:07:33,894.45,230,4.072,894.45,Microwave Oven
2024-11-03 15:07:33,1145.34,232,1.281,250.889,Refrigerator
2024-11-03 15:07:33,2162.315,233,5.105,1016.976,Vacuum Cleaner
2024-11-03 15:16:34,189.033,232,0.851,189.033,TV
2024-11-03 15:16:34,1088.721,233,4.023,899.687,Microwave Oven
2024-11-03 15:16:34,1349.496,231,1.31,260.775,Refrigerator
2024-11-03 15:23:29,1011.416,233,5.13,1011.416,Vacuum Cleaner
2024-11-03 15:23:29,1204.221,230,0.866,192.805,TV
2024-11-03 15:23:29,8389.704,231,36.384,7185.483,6 Ton AC
2024-11-03 15:30:41,1031.148,233,5.145,1031.148,Vacuum Cleaner
2024-11-03 15:30:41,1222.927,230,0.863,191.779,TV
2024-11-03 15:30:41,2114.507,231,4.105,891.58,Microwave Oven
2024-11-03 15:40:27,893.213,232,4.039,893.213,Microwave Oven
2024-11-03 15:40:27,1085.775,232,0.88,192.562,TV
2024-11-03 15:40:27,8261.916,232,36.059,7176.142,6 Ton AC
2024-11-03 15:47:16,1030.154,230,5.167,1030.154,Vacuum Cleaner
2024-11-03 15:47:16,1285.498,233,1.29,255.344,Refrigerator
2024-11-03 15:47:16,2172.231,233,4.007,886.733,Microwave Oven
2024-11-03 15:55:14,898.659,232,4.031,898.659,Microwave Oven
2024-11-03 15:55:14,1932.283,232,5.221,1033.624,Vacuum Cleaner
2024-11-03 15:55:14,2185.321,231,1.298,253.038,Refrigerator
2024-11-03 16:05:08,1451.686,232,6.383,1451.686,Iron
2024-11-03 16:05:08,1641.746,232,0.855,190.06,TV
2024-11-03 16:05:08,3123.921,233,6.456,1482.176,Electric Kettle
2024-11-03 16:11:27,1636.814,232,7.037,1636.814,Hair Dryer
2024-11-03 16:11:27,1831.456,232,0.879,194.642,TV
2024-11-03 16:11:27,2735.512,230,4.132,904.056,Microwave Oven
2024-11-03 16:20:37,1539.493,230,6.619,1539.493,Iron
2024-11-03 16:20:37,3166.973,230,7.044,1627.48,Hair Dryer
2024-11-03 16:20:37,4044.171,232,3.985,877.198,Microwave Oven
2024-11-03 16:24:39,881.341,230,4.07,881.341,Microwave Oven
2024-11-03 16:24:39,2375.405,232,6.537,1494.065,Iron
2024-11-03 16:24:39,2569.824,233,0.869,194.419,TV
2024-11-03 16:34:27,1528.58,230,6.634,1528.58,Iron
2024-11-03 16:34:27,2975.462,230,6.393,1446.881,Electric Kettle
2024-11-03 16:34:27,3167.656,230,0.869,192.194,TV
2024-11-03 16:43:50,884.099,231,3.983,884.099,Microwave Oven
2024-11-03 16:43:50,2489.527,233,6.774,1605.428,Hair Dryer
2024-11-03 16:43:50,4002.028,231,6.515,1512.5,Electric Kettle
2024-11-03 16:52:48,189.104,232,0.858,189.104,TV
2024-11-03 16:52:48,1703.121,231,6.51,1514.017,Electric Kettle
2024-11-03 16:52:48,2573.244,232,3.98,870.124,Microwave Oven
2024-11-03 16:56:50,1636.452,233,6.906,1636.452,Hair Dryer
2024-11-03 16:56:50,3084.03,233,6.338,1447.578,Iron
2024-11-03 16:56:50,3971.218,233,4.018,887.188,Microwave Oven
2024-11-04 09:00:00,502.385,232,2.525,502.385,Washing Machine
2024-11-04 09:00:00,678.118,231,0.856,175.732,Desktop Computer
2024-11-04 09:00:00,1867.2,232,5.07,1189.082,Coffee Machine
2024-11-04 09:08:34,1490.641,232,6.516,1490.641,Electric Kettle
2024-11-04 09:08:34,2982.283,230,6.587,1491.642,Iron
2024-11-04 09:08:34,3481.917,230,2.585,499.634,Washing Machine
2024-11-04 09:18:29,1504.12,232,6.425,1504.12,Iron
2024-11-04 09:18:29,2020.294,230,2.609,516.174,Washing Machine
2024-11-04 09:18:29,2200.303,230,0.853,180.009,Desktop Computer
2024-11-04 09:26:01,810.599,231,3.518,810.599,Toaster
2024-11-04 09:26:01,2272.449,230,6.478,1461.85,Electric Kettle
2024-11-04 09:26:01,2775.531,233,2.535,503.082,Washing Machine
2024-11-04 09:33:46,797.408,232,3.458,797.408,Toaster
2024-11-04 09:33:46,978.423,233,0.854,181.015,Desktop Computer
2024-11-04 09:33:46,1490.075,230,2.603,511.652,Washing Machine
2024-11-04 09:38:21,1503.0,232,6.42,1503.0,Electric Kettle
2024-11-04 09:38:21,2291.451,230,3.466,788.452,Toaster
2024-11-04 09:38:21,3457.191,233,5.084,1165.739,Coffee Machine
2024-11-04 09:47:20,804.387,231,3.517,804.387,Toaster
2024-11-04 09:47:20,2000.217,230,5.282,1195.83,Coffee Machine
2024-11-04 09:47:20,2501.393,232,2.542,501.176,Washing Machine
2024-11-04 09:55:33,519.605,232,2.592,519.605,Washing Machine
2024-11-04 09:55:33,1317.93,232,3.424,798.325,Toaster
2024-11-04 09:55:33,2823.112,232,6.481,1505.182,Iron
2024-11-04 10:00:12,190.855,231,0.865,190.855,TV
2024-11-04 10:00:12,438.171,231,1.268,247.316,Refrigerator
2024-11-04 10:00:12,1450.952,231,5.165,1012.781,Vacuum Cleaner
2024-11-04 10:07:34,6988.228,232,35.951,6988.228,6 Ton AC
2024-11-04 10:07:34,7235.595,231,1.276,247.367,Refrigerator
2024-11-04 10:07:34,8269.094,233,5.228,1033.499,Vacuum Cleaner
2024-11-04 10:15:50,251.23,233,1.276,251.23,Refrigerator
2024-11-04 10:15:50,7126.573,230,35.714,6875.342,6 Ton AC
2024-11-04 10:15:50,8014.786,231,4.006,888.213,Microwave Oven
2024-11-04 10:20:40,1000.633,232,5.132,1000.633,Vacuum Cleaner
2024-11-04 10:20:40,1887.682,233,3.955,887.049,Microwave Oven
2024-11-04 10:20:40,8830.252,233,35.511,6942.57,6 Ton AC
2024-11-04 10:27:53,1016.254,233,5.234,1016.254,Vacuum Cleaner
2024-11-04 10:27:53,1205.054,230,0.872,188.799,TV
2024-11-04 10:27:53,1459.597,233,1.267,254.543,Refrigerator
2024-11-04 10:36:49,251.724,233,1.265,251.724,Refrigerator
2024-11-04 10:36:49,1273.605,231,5.229,1021.881,Vacuum Cleaner
2024-11-04 10:36:49,1462.46,231,0.872,188.855,TV
2024-11-04 10:45:16,256.639,233,1.281,256.639,Refrigerator
2024-11-04 10:45:16,1160.348,231,4.115,903.709,Microwave Oven
2024-11-04 10:45:16,2150.995,233,5.062,990.647,Vacuum Cleaner
2024-11-04 10:52:31,259.476,230,1.32,259.476,Refrigerator
2024-11-04 10:52:31,449.286,231,0.872,189.81,TV
2024-11-04 10:52:31,1463.052,233,5.06,1013.766,Vacuum Cleaner
2024-11-04 10:58:58,1038.763,231,5.228,1038.763,Vacuum Cleaner
2024-11-04 10:58:58,7860.146,233,35.037,6821.383,6 Ton AC
2024-11-04 10:58:58,8114.225,232,1.281,254.079,Refrigerator
2024-11-04 11:06:36,880.273,232,3.977,880.273,Microwave Oven
2024-11-04 11:06:36,1134.381,230,1.316,254.108,Refrigerator
2024-11-04 11:06:36,8232.759,231,36.383,7098.379,6 Ton AC
2024-11-04 11:15:53,888.082,233,4.017,888.082,Microwave Oven
2024-11-04 11:15:53,7987.256,232,36.136,7099.174,6 Ton AC
2024-11-04 11:15:53,8243.883,233,1.292,256.627,Refrigerator
2024-11-04 11:22:17,258.689,231,1.315,258.689,Refrigerator
2024-11-04 11:22:17,1298.852,233,5.244,1040.163,Vacuum Cleaner
2024-11-04 11:22:17,2192.988,230,4.055,894.136,Microwave Oven
2024-11-04 11:27:37,188.968,233,0.85,188.968,TV
2024-11-04 11:27:37,6998.216,231,35.01,6809.248,6 Ton AC
2024-11-04 11:27:37,7255.968,230,1.32,257.752,Refrigerator
2024-11-04 11:32:19,187.797,231,0.871,187.797,TV
2024-11-04 11:32:19,7103.271,231,35.181,6915.474,6 Ton AC
2024-11-04 11:32:19,8126.61,232,5.198,1023.34,Vacuum Cleaner
2024-11-04 11:37:57,6817.075,232,35.256,6817.075,6 Ton AC
2024-11-04 11:37:57,7071.237,232,1.298,254.162,Refrigerator
2024-11-04 11:37:57,7932.044,232,3.972,860.807,Microwave Oven
2024-11-04 11:45:47,251.597,231,1.279,251.597,Refrigerator
2024-11-04 11:45:47,1113.689,231,3.985,862.092,Microwave Oven
2024-11-04 11:45:47,8275.393,230,36.355,7161.704,6 Ton AC
2024-11-04 11:52:15,7085.145,231,35.851,7085.145,6 Ton AC
2024-11-04 11:52:15,7269.89,232,0.853,184.745,TV
2024-11-04 11:52:15,8140.713,232,4.025,870.823,Microwave Oven
2024-11-04 12:01:19,256.498,230,1.289,256.498,Refrigerator
2024-11-04 12:01:19,7026.632,233,34.833,6770.134,6 Ton AC
2024-11-04 12:01:19,7220.935,233,0.865,194.303,TV
2024-11-04 12:09:31,188.876,233,0.857,188.876,TV
2024-11-04 12:09:31,444.679,230,1.303,255.803,Refrigerator
2024-11-04 12:09:31,7378.353,230,35.139,6933.675,6 Ton AC
2024-11-04 12:18:16,185.614,230,0.853,185.614,TV
2024-11-04 12:18:16,1211.7,232,5.183,1026.086,Vacuum Cleaner
2024-11-04 12:18:16,2093.674,231,3.977,881.974,Microwave Oven
2024-11-04 12:27:18,897.954,230,4.173,897.954,Microwave Oven
2024-11-04 12:27:18,7908.382,231,36.243,7010.428,6 Ton AC
2024-11-04 12:27:18,8954.457,232,5.244,1046.075,Vacuum Cleaner
2024-11-04 12:35:53,6999.238,232,35.315,6999.238,6 Ton AC
2024-11-04 12:35:53,8025.383,230,5.317,1026.145,Vacuum Cleaner
2024-11-04 12:35:53,8914.997,231,4.064,889.613,Microwave Oven
2024-11-04 12:40:25,7012.258,233,35.598,7012.258,6 Ton AC
2024-11-04 12:40:25,7196.983,232,0.853,184.725,TV
2024-11-04 12:40:25,8063.621,233,3.982,866.638,Microwave Oven
2024-11-04 12:49:12,6926.551,230,35.701,6926.551,6 Ton AC
2024-11-04 12:49:12,7175.199,232,1.267,248.648,Refrigerator
2024-11-04 12:49:12,8042.52,233,3.93,867.322,Microwave Oven
2024-11-04 12:55:37,189.303,232,0.874,189.303,TV
2024-11-04 12:55:37,1196.484,233,5.063,1007.182,Vacuum Cleaner
2024-11-04 12:55:37,8197.146,230,35.245,7000.662,6 Ton AC
2024-11-04 13:05:05,7007.283,233,34.929,7007.283,6 Ton AC
2024-11-04 13:05:05,7263.24,233,1.291,255.957,Refrigerator
2024-11-04 13:05:05,8140.221,232,3.968,876.981,Microwave Oven
2024-11-04 13:13:29,191.909,233,0.855,191.909,TV
2024-11-04 13:13:29,1206.449,230,5.16,1014.54,Vacuum Cleaner
2024-11-04 13:13:29,2097.697,232,3.984,891.248,Microwave Oven
2024-11-04 13:23:10,259.515,230,1.316,259.515,Refrigerator
2024-11-04 13:23:10,455.534,232,0.882,196.019,TV
2024-11-04 13:23:10,7506.548,231,35.986,7051.015,6 Ton AC
2024-11-04 13:28:36,875.335,233,4.027,875.335,Microwave Oven
2024-11-04 13:28:36,1880.149,231,5.164,1004.814,Vacuum Cleaner
2024-11-04 13:28:36,2141.017,230,1.323,260.868,Refrigerator
2024-11-04 13:35:35,7104.636,230,36.381,7104.636,6 Ton AC
2024-11-04 13:35:35,8129.518,230,5.148,1024.882,Vacuum Cleaner
2024-11-04 13:35:35,8318.434,232,0.857,188.916,TV
2024-11-04 13:41:05,7091.153,230,36.025,7091.153,6 Ton AC
2024-11-04 13:41:05,8137.288,230,5.321,1046.135,Vacuum Cleaner
2024-11-04 13:41:05,8395.628,230,1.3,258.341,Refrigerator
2024-11-04 13:45:58,7040.286,233,35.841,7040.286,6 Ton AC
2024-11-04 13:45:58,7291.895,230,1.278,251.609,Refrigerator
2024-11-04 13:45:58,8147.185,233,3.919,855.29,Microwave Oven
2024-11-04 13:50:23,259.731,230,1.309,259.731,Refrigerator
2024-11-04 13:50:23,447.918,230,0.862,188.187,TV
2024-11-04 13:50:23,7594.446,232,35.848,7146.528,6 Ton AC
2024-11-04 13:58:10,878.342,233,3.984,878.342,Microwave Oven
2024-11-04 13:58:10,1071.338,232,0.868,192.997,TV
2024-11-04 13:58:10,1325.983,233,1.284,254.645,Refrigerator
2024-11-04 14:02:13,880.536,233,3.944,880.536,Microwave Oven
2024-11-04 14:02:13,1902.864,232,5.089,1022.327,Vacuum Cleaner
2024-11-04 14:02:13,2152.86,230,1.301,249.997,Refrigerator
2024-11-04 14:10:50,6940.958,230,35.187,6940.958,6 Ton AC
2024-11-04 14:10:50,7813.674,231,3.974,872.716,Microwave Oven
2024-11-04 14:10:50,8007.216,233,0.867,193.542,TV
2024-11-04 14:20:25,6827.21,231,35.149,6827.21,6 Ton AC
2024-11-04 14:20:25,7016.886,230,0.871,189.677,TV
2024-11-04 14:20:25,8024.615,233,5.087,1007.729,Vacuum Cleaner
2024-11-04 14:27:06,187.653,230,0.854,187.653,TV
2024-11-04 14:27:06,1202.816,233,5.099,1015.163,Vacuum Cleaner
2024-11-04 14:27:06,1466.082,230,1.324,263.266,Refrigerator
2024-11-04 14:31:52,902.172,231,4.073,902.172,Microwave Oven
2024-11-04 14:31:52,8034.584,232,35.488,7132.413,6 Ton AC
2024-11-04 14:31:52,8218.297,230,0.858,183.713,TV
2024-11-04 14:36:24,245.185,230,1.28,245.185,Refrigerator
2024-11-04 14:36:24,1239.565,232,5.07,994.38,Vacuum Cleaner
2024-11-04 14:36:24,2100.531,232,3.968,860.966,Microwave Oven
2024-11-04 14:45:23,6933.445,232,35.852,6933.445,6 Ton AC
2024-11-04 14:45:23,7187.487,230,1.299,254.042,Refrigerator
2024-11-04 14:45:23,7376.437,231,0.859,188.95,TV
2024-11-04 14:50:08,883.191,231,4.034,883.191,Microwave Oven
2024-11-04 14:50:08,7747.991,231,35.218,6864.799,6 Ton AC
2024-11-04 14:50:08,8768.61,231,5.108,1020.619,Vacuum Cleaner
2024-11-04 14:59:48,184.914,231,0.855,184.914,TV
2024-11-04 14:59:48,1062.55,230,4.089,877.636,Microwave Oven
2024-11-04 14:59:48,1315.621,231,1.268,253.071,Refrigerator
2024-11-04 15:04:40,6938.22,232,35.127,6938.22,6 Ton AC
2024-11-04 15:04:40,7968.794,231,5.25,1030.574,Vacuum Cleaner
2024-11-04 15:04:40,8159.882,231,0.866,191.088,TV
2024-11-04 15:09:27,893.573,230,4.093,893.573,Microwave Oven
2024-11-04 15:09:27,1146.543,233,1.283,252.97,Refrigerator
2024-11-04 15:09:27,2165.064,231,5.219,1018.521,Vacuum Cleaner
2024-11-04 15:17:42,252.169,230,1.308,252.169,Refrigerator
2024-11-04 15:17:42,1279.452,230,5.286,1027.283,Vacuum Cleaner
2024-11-04 15:17:42,8469.204,233,35.876,7189.752,6 Ton AC
2024-11-04 15:23:34,251.042,233,1.246,251.042,Refrigerator
2024-11-04 15:23:34,1134.112,233,3.998,883.07,Microwave Oven
2024-11-04 15:23:34,8035.659,231,35.046,6901.548,6 Ton AC
2024-11-04 15:33:00,244.543,230,1.274,244.543,Refrigerator
2024-11-04 15:33:00,431.217,230,0.863,186.674,TV
2024-11-04 15:33:00,1305.993,231,4.019,874.776,Microwave Oven
2024-11-04 15:41:00,256.683,231,1.299,256.683,Refrigerator
2024-11-04 15:41:00,1293.698,232,5.189,1037.015,Vacuum Cleaner
2024-11-04 15:41:00,8244.655,231,35.676,6950.957,6 Ton AC
2024-11-04 15:48:38,7076.874,232,35.742,7076.874,6 Ton AC
2024-11-04 15:48:38,7263.937,231,0.852,187.063,TV
2024-11-04 15:48:38,8271.66,232,5.143,1007.723,Vacuum Cleaner
2024-11-04 15:56:39,191.753,230,0.88,191.753,TV
2024-11-04 15:56:39,445.855,230,1.298,254.102,Refrigerator
2024-11-04 15:56:39,7398.797,231,35.12,6952.943,6 Ton AC
2024-11-04 16:06:04,1557.185,233,6.795,1557.185,Hair Dryer
2024-11-04 16:06:04,2439.88,231,3.991,882.695,Microwave Oven
2024-11-04 16:06:04,2630.122,230,0.87,190.242,TV
2024-11-04 16:12:24,1610.526,232,6.973,1610.526,Hair Dryer
2024-11-04 16:12:24,2512.584,231,4.055,902.057,Microwave Oven
2024-11-04 16:12:24,4050.021,233,6.527,1537.437,Electric Kettle
2024-11-04 16:18:13,905.293,231,4.129,905.293,Microwave Oven
2024-11-04 16:18:13,2428.667,232,6.466,1523.374,Iron
2024-11-04 16:18:13,3944.649,231,6.439,1515.982,Electric Kettle
2024-11-04 16:25:06,876.302,233,3.989,876.302,Microwave Oven
2024-11-04 16:25:06,2360.044,232,6.503,1483.742,Iron
2024-11-04 16:25:06,2552.958,232,0.876,192.914,TV
2024-11-04 16:34:55,1486.042,232,6.408,1486.042,Electric Kettle
2024-11-04 16:34:55,2991.524,231,6.619,1505.482,Iron
2024-11-04 16:34:55,4555.822,230,6.938,1564.298,Hair Dryer
2024-11-04 16:43:03,1549.853,230,6.823,1549.853,Hair Dryer
2024-11-04 16:43:03,1739.998,230,0.869,190.145,TV
2024-11-04 16:43:03,2644.453,232,4.051,904.455,Microwave Oven
2024-11-04 16:50:58,192.704,230,0.865,192.704,TV
2024-11-04 16:50:58,1789.641,230,6.876,1596.937,Hair Dryer
2024-11-04 16:50:58,3310.398,231,6.53,1520.757,Electric Kettle
2024-11-05 09:00:00,494.543,232,2.523,494.543,Washing Machine
2024-11-05 09:00:00,1976.895,230,6.559,1482.352,Iron
2024-11-05 09:00:00,3192.986,230,5.244,1216.091,Coffee Machine
2024-11-05 09:08:49,1207.004,231,5.179,1207.004,Coffee Machine
2024-11-05 09:08:49,1701.793,230,2.554,494.789,Washing Machine
2024-11-05 09:08:49,3155.289,231,6.406,1453.497,Iron
2024-11-05 09:13:27,186.966,233,0.878,186.966,Desktop Computer
2024-11-05 09:13:27,987.785,232,3.451,800.82,Toaster
2024-11-05 09:13:27,1481.35,233,2.508,493.565,Washing Machine
2024-11-05 09:19:12,1503.15,232,6.57,1503.15,Iron
2024-11-05 09:19:12,3016.742,231,6.552,1513.592,Electric Kettle
2024-11-05 09:19:12,3521.913,232,2.556,505.171,Washing Machine
2024-11-05 09:25:37,1486.889,232,6.375,1486.889,Iron
2024-11-05 09:25:37,1664.711,233,0.863,177.822,Desktop Computer
2024-11-05 09:25:37,3157.12,231,6.461,1492.409,Electric Kettle
2024-11-05 09:34:20,1521.403,233,6.564,1521.403,Electric Kettle
2024-11-05 09:34:20,3024.617,233,6.378,1503.214,Iron
2024-11-05 09:34:20,3529.101,230,2.599,504.484,Washing Machine
2024-11-05 09:42:45,506.109,233,2.578,506.109,Washing Machine
2024-11-05 09:42:45,1992.071,233,6.439,1485.962,Electric Kettle
2024-11-05 09:42:45,3490.382,231,6.586,1498.312,Iron
2024-11-05 09:47:54,1508.186,232,6.457,1508.186,Electric Kettle
2024-11-05 09:47:54,2308.065,233,3.442,799.879,Toaster
2024-11-05 09:47:54,3513.189,231,5.17,1205.124,Coffee Machine
2024-11-05 09:57:37,178.419,232,0.852,178.419,Desktop Computer
2024-11-05 09:57:37,1376.591,231,5.217,1198.172,Coffee Machine
2024-11-05 09:57:37,2898.028,232,6.578,1521.437,Iron
2024-11-05 10:07:07,253.33,233,1.269,253.33,Refrigerator
2024-11-05 10:07:07,7034.264,232,35.056,6780.934,6 Ton AC
2024-11-05 10:07:07,8067.073,233,5.142,1032.809,Vacuum Cleaner
2024-11-05 10:16:09,247.88,231,1.274,247.88,Refrigerator
2024-11-05 10:16:09,7311.253,233,35.732,7063.372,6 Ton AC
2024-11-05 10:16:09,7504.94,231,0.882,193.688,TV
2024-11-05 10:20:32,868.782,232,3.955,868.782,Microwave Oven
2024-11-05 10:20:32,7839.492,231,35.623,6970.71,6 Ton AC
2024-11-05 10:20:32,8095.172,231,1.29,255.681,Refrigerator
2024-11-05 10:25:27,254.299,231,1.271,254.299,Refrigerator
2024-11-05 10:25:27,1148.143,230,4.058,893.843,Microwave Oven
2024-11-05 10:25:27,8025.524,231,35.162,6877.382,6 Ton AC
2024-11-05 10:31:21,1051.685,233,5.22,1051.685,Vacuum Cleaner
2024-11-05 10:31:21,1306.042,231,1.311,254.356,Refrigerator
2024-11-05 10:31:21,2168.324,232,3.966,862.283,Microwave Oven
2024-11-05 10:38:59,1026.179,231,5.142,1026.179,Vacuum Cleaner
2024-11-05 10:38:59,1212.749,232,0.849,186.57,TV
2024-11-05 10:38:59,2094.46,231,4.054,881.712,Microwave Oven
2024-11-05 10:44:33,192.289,233,0.868,192.289,TV
2024-11-05 10:44:33,1186.705,231,5.155,994.416,Vacuum Cleaner
2024-11-05 10:44:33,8149.687,233,35.788,6962.981,6 Ton AC
2024-11-05 10:52:02,193.922,231,0.868,193.922,TV
2024-11-05 10:52:02,1045.37,233,3.909,851.449,Microwave Oven
2024-11-05 10:52:02,8076.409,231,35.34,7031.038,6 Ton AC
2024-11-05 10:57:28,187.881,232,0.859,187.881,TV
2024-11-05 10:57:28,1201.051,233,5.109,1013.17,Vacuum Cleaner
2024-11-05 10:57:28,2100.377,232,4.018,899.326,Microwave Oven
2024-11-05 11:03:28,856.415,232,3.933,856.415,Microwave Oven
2024-11-05 11:03:28,1111.549,232,1.294,255.133,Refrigerator
2024-11-05 11:03:28,2117.492,232,5.08,1005.943,Vacuum Cleaner
2024-11-05 11:09:19,6825.369,232,34.855,6825.369,6 Ton AC
2024-11-05 11:09:19,7850.722,231,5.194,1025.353,Vacuum Cleaner
2024-11-05 11:09:19,8034.222,231,0.853,183.499,TV
2024-11-05 11:13:48,916.025,230,4.125,916.025,Microwave Oven
2024-11-05 11:13:48,7954.543,230,35.829,7038.518,6 Ton AC
2024-11-05 11:13:48,8965.293,231,5.24,1010.75,Vacuum Cleaner
2024-11-05 11:18:03,6875.972,232,35.373,6875.972,6 Ton AC
2024-11-05 11:18:03,7133.375,232,1.282,257.402,Refrigerator
2024-11-05 11:18:03,8134.071,231,5.124,1000.697,Vacuum Cleaner
2024-11-05 11:23:49,7162.89,231,35.946,7162.89,6 Ton AC
2024-11-05 11:23:49,8185.262,232,5.223,1022.372,Vacuum Cleaner
2024-11-05 11:23:49,8431.64,233,1.245,246.378,Refrigerator
2024-11-05 11:33:43,260.402,230,1.32,260.402,Refrigerator
2024-11-05 11:33:43,448.066,232,0.866,187.664,TV
2024-11-05 11:33:43,7248.313,233,34.794,6800.246,6 Ton AC
2024-11-05 11:38:14,7175.684,233,36.041,7175.684,6 Ton AC
2024-11-05 11:38:14,8171.496,231,5.152,995.813,Vacuum Cleaner
2024-11-05 11:38:14,8418.932,233,1.259,247.436,Refrigerator
2024-11-05 11:47:50,1015.195,231,5.263,1015.195,Vacuum Cleaner
2024-11-05 11:47:50,1205.177,230,0.886,189.981,TV
2024-11-05 11:47:50,1457.164,233,1.264,251.987,Refrigerator
2024-11-05 11:52:35,196.343,232,0.879,196.343,TV
2024-11-05 11:52:35,7241.147,230,36.487,7044.804,6 Ton AC
2024-11-05 11:52:35,8125.573,232,3.991,884.426,Microwave Oven
2024-11-05 11:58:36,903.064,232,4.037,903.064,Microwave Oven
2024-11-05 11:58:36,1156.482,232,1.275,253.418,Refrigerator
2024-11-05 11:58:36,1345.765,231,0.871,189.284,TV
2024-11-05 12:02:52,7022.431,232,36.01,7022.431,6 Ton AC
2024-11-05 12:02:52,7210.695,230,0.875,188.265,TV
2024-11-05 12:02:52,8089.791,231,4.051,879.095,Microwave Oven
2024-11-05 12:09:11,6864.642,232,35.268,6864.642,6 Ton AC
2024-11-05 12:09:11,7871.043,231,5.124,1006.401,Vacuum Cleaner
2024-11-05 12:09:11,8057.034,233,0.85,185.991,TV
2024-11-05 12:13:37,7085.498,231,35.6,7085.498,6 Ton AC
2024-11-05 12:13:37,8088.867,233,5.112,1003.368,Vacuum Cleaner
2024-11-05 12:13:37,8985.14,231,4.09,896.274,Microwave Oven
2024-11-05 12:23:23,7128.42,230,35.869,7128.42,6 Ton AC
2024-11-05 12:23:23,8156.547,230,5.271,1028.126,Vacuum Cleaner
2024-11-05 12:23:23,8347.157,232,0.876,190.61,TV
2024-11-05 12:28:45,7209.075,230,36.361,7209.075,6 Ton AC
2024-11-05 12:28:45,7461.809,232,1.269,252.734,Refrigerator
2024-11-05 12:28:45,8336.945,230,4.047,875.137,Microwave Oven
2024-11-05 12:34:00,896.537,233,3.991,896.537,Microwave Oven
2024-11-05 12:34:00,1084.667,230,0.868,188.13,TV
2024-11-05 12:34:00,2120.88,230,5.198,1036.213,Vacuum Cleaner
2024-11-05 12:42:31,250.363,232,1.279,250.363,Refrigerator
2024-11-05 12:42:31,7438.129,230,36.209,7187.766,6 Ton AC
2024-11-05 12:42:31,8321.873,233,4.013,883.744,Microwave Oven
2024-11-05 12:49:04,1009.354,233,5.169,1009.354,Vacuum Cleaner
2024-11-05 12:49:04,1889.051,232,3.944,879.697,Microwave Oven
2024-11-05 12:49:04,8805.269,231,35.882,6916.218,6 Ton AC
2024-11-05 12:58:02,7015.609,230,35.501,7015.609,6 Ton AC
2024-11-05 12:58:02,8018.203,233,5.164,1002.595,Vacuum Cleaner
2024-11-05 12:58:02,8906.734,232,4.061,888.53,Microwave Oven
2024-11-05 13:06:58,260.743,232,1.3,260.743,Refrigerator
2024-11-05 13:06:58,1257.704,231,5.18,996.961,Vacuum Cleaner
2024-11-05 13:06:58,8114.386,232,35.156,6856.683,6 Ton AC
2024-11-05 13:15:48,7266.173,231,36.366,7266.173,6 Ton AC
2024-11-05 13:15:48,8274.912,232,5.177,1008.739,Vacuum Cleaner
2024-11-05 13:15:48,9131.734,233,3.873,856.822,Microwave Oven
2024-11-05 13:22:28,993.702,233,5.069,993.702,Vacuum Cleaner
2024-11-05 13:22:28,7942.582,232,35.491,6948.88,6 Ton AC
2024-11-05 13:22:28,8134.434,232,0.859,191.852,TV
2024-11-05 13:27:58,868.477,233,3.946,868.477,Microwave Oven
2024-11-05 13:27:58,7775.462,232,35.639,6906.985,6 Ton AC
2024-11-05 13:27:58,8022.928,232,1.255,247.465,Refrigerator
2024-11-05 13:37:00,1038.786,230,5.23,1038.786,Vacuum Cleaner
2024-11-05 13:37:00,1918.023,233,3.967,879.236,Microwave Oven
2024-11-05 13:37:00,2111.046,231,0.866,193.023,TV
2024-11-05 13:41:33,7234.081,231,36.406,7234.081,6 Ton AC
2024-11-05 13:41:33,7429.082,231,0.872,195.001,TV
2024-11-05 13:41:33,8477.337,230,5.282,1048.256,Vacuum Cleaner
2024-11-05 13:46:42,185.409,231,0.856,185.409,TV
2024-11-05 13:46:42,1213.611,232,5.174,1028.202,Vacuum Cleaner
2024-11-05 13:46:42,1465.265,231,1.269,251.655,Refrigerator
2024-11-05 13:56:11,892.138,231,4.003,892.138,Microwave Oven
2024-11-05 13:56:11,1084.377,233,0.881,192.239,TV
2024-11-05 13:56:11,8164.789,232,36.134,7080.412,6 Ton AC
